Episode,Total_Reward,Avg_SINR,Detection_Rate_Steps,Steps
35593,895.0,5.7275643,83.33333333333334,6
35594,1050.0,13.951787,100.0,6
35595,1750.0,12.991214,100.0,10
35596,175.0,-25.999998,100.0,1
35597,3675.0,18.032545,100.0,21
35598,875.0,19.19778,100.0,5
35599,700.0,14.423466,100.0,4
35600,3675.0,20.247879,100.0,21
35601,2275.0,20.41671,100.0,13
35602,525.0,12.9974375,100.0,3
35603,1925.0,19.743568,100.0,11
35604,4375.0,21.25625,100.0,25
35605,5095.0,22.499342,96.66666666666667,30
35606,1420.0,22.674223,88.88888888888889,9
35607,4905.0,21.234322,75.0,36
35608,2975.0,22.925505,100.0,17
35609,565.0,7.9650254,60.0,5
35610,525.0,2.7054513,100.0,3
35611,195.0,7.7154303,50.0,2
35612,1965.0,13.44959,84.61538461538461,13
35613,3755.0,19.904396,84.0,25
35614,895.0,14.522788,83.33333333333334,6
35615,3870.0,21.244913,95.65217391304348,23
35616,1575.0,8.912683,100.0,9
35617,2995.0,7.745657,94.44444444444444,18
35618,700.0,7.1240773,100.0,4
35619,175.0,-25.999998,100.0,1
35620,175.0,-25.999998,100.0,1
35621,545.0,13.739227,75.0,4
35622,525.0,17.28738,100.0,3
35623,1830.0,22.378529,71.42857142857143,14
35624,1070.0,15.862111,85.71428571428571,7
35625,700.0,7.64191,100.0,4
35626,1635.0,20.117773,75.0,12
35627,2100.0,17.78245,100.0,12
35628,875.0,3.8997777,100.0,5
35629,545.0,15.611683,75.0,4
35630,2100.0,22.102621,100.0,12
35631,3500.0,17.208187,100.0,20
35632,370.0,8.424563,66.66666666666666,3
35633,1575.0,16.436169,100.0,9
35634,3500.0,16.240017,100.0,20
35635,3850.0,19.192186,100.0,22
35636,175.0,-20.369787,100.0,1
35637,2100.0,14.759018,100.0,12
35638,525.0,15.265419,100.0,3
35639,350.0,7.6963644,100.0,2
35640,1265.0,16.989208,77.77777777777779,9
35641,2510.0,25.424793,82.35294117647058,17
35642,2840.0,14.486637,88.88888888888889,18
35643,700.0,3.3237205,100.0,4
35644,700.0,15.690748,100.0,4
35645,2570.0,19.949957,70.0,20
35646,2800.0,16.446285,100.0,16
35647,1575.0,12.08983,100.0,9
35648,2120.0,19.94412,92.3076923076923,13
35649,2705.0,23.710209,78.94736842105263,19
35650,6345.0,19.912544,76.08695652173914,46
35651,4590.0,23.164137,92.85714285714286,28
35652,525.0,10.433242,100.0,3
35653,4260.0,23.758495,88.88888888888889,27
35654,1225.0,13.559001,100.0,7
35655,525.0,-2.6036003,100.0,3
35656,5075.0,22.97448,100.0,29
35657,3950.0,22.713669,81.48148148148148,27
35658,4920.0,22.646254,96.55172413793103,29
35659,4570.0,23.138868,96.29629629629629,27
35660,3870.0,23.287447,95.65217391304348,23
35661,1050.0,16.677555,100.0,6
35662,175.0,-25.999998,100.0,1
35663,3675.0,21.806595,100.0,21
35664,525.0,1.7596785,100.0,3
35665,3675.0,21.905508,100.0,21
35666,700.0,9.24044,100.0,4
35667,1050.0,17.076689,100.0,6
35668,1110.0,16.107676,66.66666666666666,9
35669,1925.0,20.654171,100.0,11
35670,1750.0,17.760077,100.0,10
35671,875.0,12.621486,100.0,5
35672,7000.0,16.60764,100.0,40
35673,700.0,13.239277,100.0,4
35674,2100.0,22.059816,100.0,12
35675,1575.0,15.795383,100.0,9
35676,4240.0,22.281666,92.3076923076923,26
35677,3150.0,19.101357,100.0,18
35678,6650.0,21.21922,100.0,38
35679,350.0,2.000001,100.0,2
35680,1925.0,20.055367,100.0,11
35681,195.0,-3.0122519,50.0,2
35682,175.0,-25.999998,100.0,1
35683,875.0,17.454224,100.0,5
35684,2645.0,16.324533,93.75,16
35685,2100.0,19.48451,100.0,12
35686,1575.0,12.71172,100.0,9
35687,350.0,-7.5096264,100.0,2
35688,875.0,18.8,100.0,5
35689,700.0,11.0931225,100.0,4
35690,1945.0,19.508986,91.66666666666666,12
35691,4920.0,22.328009,96.55172413793103,29
35692,175.0,-9.1526985,100.0,1
35693,3850.0,17.780258,100.0,22
35694,895.0,20.666666,83.33333333333334,6
35695,350.0,2.000001,100.0,2
35696,2295.0,19.804749,92.85714285714286,14
35697,2625.0,18.561495,100.0,15
35698,1925.0,23.333132,100.0,11
35699,700.0,11.424791,100.0,4
35700,2470.0,16.617704,93.33333333333333,15
35701,2725.0,17.570406,75.0,20
35702,700.0,4.6419673,100.0,4
35703,195.0,-4.000526,50.0,2
35704,1070.0,18.603125,85.71428571428571,7
35705,8050.0,14.23898,100.0,46
35706,3675.0,13.268599,100.0,21
35707,2490.0,17.360565,87.5,16
35708,1810.0,10.032459,76.92307692307693,13
35709,1925.0,18.483656,100.0,11
35710,2275.0,12.975342,100.0,13
35711,4610.0,21.327827,89.65517241379311,29
35712,1575.0,14.59484,100.0,9
35713,2625.0,15.479977,100.0,15
35714,545.0,12.1042,75.0,4
35715,350.0,8.459457,100.0,2
35716,2625.0,16.908726,100.0,15
35717,3520.0,17.134949,95.23809523809523,21
35718,1925.0,20.422054,100.0,11
35719,350.0,3.7742453,100.0,2
35720,2975.0,21.091064,100.0,17
35721,2450.0,15.210066,100.0,14
35722,1770.0,21.175133,90.9090909090909,11
35723,2275.0,15.109524,100.0,13
35724,700.0,10.866861,100.0,4
35725,3150.0,9.5635605,100.0,18
35726,1575.0,17.9836,100.0,9
35727,6010.0,20.784117,91.8918918918919,37
35728,175.0,-25.648249,100.0,1
35729,4045.0,21.813013,95.83333333333334,24
35730,1420.0,23.585787,88.88888888888889,9
35731,700.0,20.62378,100.0,4
35732,175.0,-11.030081,100.0,1
35733,175.0,-25.999998,100.0,1
35734,3405.0,19.956356,82.6086956521739,23
35735,1400.0,15.459407,100.0,8
35736,4065.0,21.426653,92.0,25
35737,7820.0,19.237652,88.0,50
35738,3075.0,17.346985,77.27272727272727,22
35739,1070.0,15.437088,85.71428571428571,7
35740,175.0,-25.999998,100.0,1
35741,1050.0,13.412524,100.0,6
35742,875.0,13.143814,100.0,5
35743,2315.0,10.507818,86.66666666666667,15
35744,1925.0,13.179642,100.0,11
35745,5075.0,23.954159,100.0,29
35746,4395.0,17.693787,96.15384615384616,26
35747,5950.0,14.703394,100.0,34
35748,1400.0,14.072343,100.0,8
35749,1225.0,16.44107,100.0,7
35750,2275.0,20.12683,100.0,13
35751,350.0,12.03316,100.0,2
35752,525.0,10.372811,100.0,3
35753,1575.0,24.94524,100.0,9
35754,4590.0,16.130024,92.85714285714286,28
35755,875.0,5.655741,100.0,5
35756,3890.0,18.49615,91.66666666666666,24
35757,2355.0,21.992485,76.47058823529412,17
35758,3015.0,22.874226,89.47368421052632,19
35759,1750.0,19.979382,100.0,10
35760,1225.0,24.611269,100.0,7
35761,1070.0,19.706785,85.71428571428571,7
35762,1750.0,10.966141,100.0,10
35763,350.0,5.9839563,100.0,2
35764,525.0,9.926524,100.0,3
35765,1050.0,9.038341,100.0,6
35766,175.0,-25.999998,100.0,1
35767,7350.0,17.588547,100.0,42
35768,3500.0,17.04264,100.0,20
35769,875.0,13.007568,100.0,5
35770,175.0,-21.846199,100.0,1
35771,6300.0,17.299622,100.0,36
35772,175.0,-24.255632,100.0,1
35773,1575.0,12.52429,100.0,9
35774,350.0,7.219347,100.0,2
35775,2315.0,12.300883,86.66666666666667,15
35776,1575.0,6.253194,100.0,9
35777,5795.0,23.56869,97.05882352941177,34
35778,175.0,-25.999998,100.0,1
35779,3500.0,20.023336,100.0,20
35780,1050.0,15.035407,100.0,6
35781,700.0,17.998558,100.0,4
35782,3150.0,16.261208,100.0,18
35783,1110.0,15.547662,66.66666666666666,9
35784,8750.0,26.113998,100.0,50
35785,1050.0,7.017072,100.0,6
35786,350.0,-11.913918,100.0,2
35787,2315.0,11.495759,86.66666666666667,15
35788,4455.0,16.349388,86.20689655172413,29
35789,1245.0,20.448835,87.5,8
35790,525.0,1.776462,100.0,3
35791,3850.0,24.466032,100.0,22
35792,8750.0,23.922338,100.0,50
35793,4980.0,16.25145,87.5,32
35794,175.0,-5.458159,100.0,1
35795,3230.0,20.436697,81.81818181818183,22
35796,1945.0,20.184898,91.66666666666666,12
35797,3325.0,16.855993,100.0,19
35798,700.0,6.728274,100.0,4
35799,1615.0,14.867843,81.81818181818183,11
35800,2625.0,20.273567,100.0,15
35801,875.0,8.646068,100.0,5
35802,6475.0,24.289667,100.0,37
35803,2860.0,18.89408,84.21052631578947,19
35804,2975.0,17.074417,100.0,17
35805,1225.0,7.394615,100.0,7
35806,5250.0,23.242754,100.0,30
35807,8575.0,13.35446,100.0,49
35808,720.0,6.7233534,80.0,5
35809,875.0,17.621077,100.0,5
35810,1245.0,20.43114,87.5,8
35811,175.0,-12.253689,100.0,1
35812,175.0,-17.808699,100.0,1
35813,3385.0,19.91772,86.36363636363636,22
35814,3035.0,19.209948,85.0,20
35815,350.0,8.012113,100.0,2
35816,1225.0,19.954828,100.0,7
35817,3560.0,10.602075,86.95652173913044,23
35818,1945.0,18.132292,91.66666666666666,12
35819,3170.0,22.61665,94.73684210526315,19
35820,350.0,0.72095585,100.0,2
35821,370.0,1.8401617,66.66666666666666,3
35822,175.0,-8.228585,100.0,1
35823,1615.0,20.035881,81.81818181818183,11
35824,1400.0,18.632393,100.0,8
35825,7975.0,22.087221,90.0,50
35826,2665.0,21.283857,88.23529411764706,17
35827,1595.0,19.326048,90.0,10
35828,4765.0,18.740147,93.10344827586206,29
35829,700.0,14.1641865,100.0,4
35830,1050.0,21.688568,100.0,6
35831,3345.0,19.422218,95.0,20
35832,4550.0,23.939756,100.0,26
35833,350.0,2.000001,100.0,2
35834,1750.0,19.733728,100.0,10
35835,2450.0,21.788868,100.0,14
35836,3325.0,23.590065,100.0,19
35837,525.0,-2.6151142,100.0,3
35838,3675.0,15.256162,100.0,21
35839,4495.0,15.41849,80.64516129032258,31
35840,1050.0,18.69561,100.0,6
35841,2275.0,19.91273,100.0,13
35842,525.0,16.721275,100.0,3
35843,5270.0,12.954629,96.7741935483871,31
35844,2160.0,13.32617,80.0,15
35845,1945.0,19.39879,91.66666666666666,12
35846,525.0,12.72509,100.0,3
35847,350.0,11.068542,100.0,2
35848,175.0,-15.675781,100.0,1
35849,525.0,5.9987926,100.0,3
35850,2450.0,20.908863,100.0,14
35851,1750.0,4.6962533,100.0,10
35852,2625.0,20.625185,100.0,15
35853,1750.0,17.609116,100.0,10
35854,1420.0,20.356895,88.88888888888889,9
35855,895.0,18.40603,83.33333333333334,6
35856,700.0,2.0140805,100.0,4
35857,4085.0,19.197386,88.46153846153845,26
35858,195.0,1.3371058,50.0,2
35859,2800.0,10.674839,100.0,16
35860,350.0,7.1934996,100.0,2
35861,4260.0,17.776419,88.88888888888889,27
35862,1985.0,18.530848,78.57142857142857,14
35863,350.0,-3.138335,100.0,2
35864,1925.0,18.566246,100.0,11
35865,1400.0,21.8834,100.0,8
35866,1750.0,11.59592,100.0,10
35867,350.0,12.3594265,100.0,2
35868,2995.0,21.042747,94.44444444444444,18
35869,7820.0,15.883418,88.0,50
35870,1225.0,15.614989,100.0,7
35871,720.0,9.560271,80.0,5
35872,5075.0,24.079311,100.0,29
35873,2140.0,17.72878,85.71428571428571,14
35874,525.0,14.260959,100.0,3
35875,5565.0,22.312426,81.57894736842105,38
35876,3910.0,17.905972,88.0,25
35877,4375.0,16.549046,100.0,25
35878,2450.0,20.161386,100.0,14
35879,2275.0,15.938939,100.0,13
35880,975.0,20.957087,50.0,10
35881,175.0,-23.621342,100.0,1
35882,1925.0,14.222596,100.0,11
35883,545.0,9.605928,75.0,4
35884,1830.0,17.930576,71.42857142857143,14
35885,175.0,-13.657157,100.0,1
35886,1050.0,20.988651,100.0,6
35887,2800.0,17.335142,100.0,16
35888,1225.0,19.244787,100.0,7
35889,8265.0,19.63983,95.91836734693877,49
35890,1070.0,8.518439,85.71428571428571,7
35891,1050.0,16.354424,100.0,6
35892,350.0,10.74481,100.0,2
35893,525.0,7.441166,100.0,3
35894,525.0,6.4207654,100.0,3
35895,525.0,3.8439376,100.0,3
35896,215.0,11.333333,33.33333333333333,3
35897,4690.0,21.225336,78.78787878787878,33
35898,1420.0,21.313107,88.88888888888889,9
35899,3500.0,17.98867,100.0,20
35900,875.0,-2.184313,100.0,5
35901,175.0,-13.01909,100.0,1
35902,1420.0,9.752762,88.88888888888889,9
35903,915.0,18.46192,71.42857142857143,7
35904,350.0,-13.603907,100.0,2
35905,700.0,16.0,100.0,4
35906,2800.0,16.505812,100.0,16
35907,3150.0,16.286121,100.0,18
35908,3850.0,22.129923,100.0,22
35909,700.0,13.052486,100.0,4
35910,700.0,9.438094,100.0,4
35911,875.0,5.4034834,100.0,5
35912,2800.0,18.592283,100.0,16
35913,1225.0,10.573443,100.0,7
35914,1420.0,20.547127,88.88888888888889,9
35915,2645.0,17.126184,93.75,16
35916,3930.0,18.69261,84.61538461538461,26
35917,1050.0,19.598383,100.0,6
35918,1225.0,19.909323,100.0,7
35919,875.0,0.51091194,100.0,5
35920,2645.0,21.898901,93.75,16
35921,4375.0,22.536911,100.0,25
35922,175.0,-20.58833,100.0,1
35923,2100.0,18.131865,100.0,12
35924,1050.0,16.098665,100.0,6
35925,3540.0,13.589496,90.9090909090909,22
35926,175.0,-25.999998,100.0,1
35927,525.0,11.0182085,100.0,3
35928,1440.0,16.644827,80.0,10
35929,215.0,12.205579,33.33333333333333,3
35930,1750.0,19.607685,100.0,10
35931,1925.0,18.125044,100.0,11
35932,1245.0,20.810373,87.5,8
35933,3365.0,21.192184,90.47619047619048,21
35934,20.0,-25.999998,0.0,1
35935,6905.0,23.495514,90.69767441860465,43
35936,350.0,-1.2426271,100.0,2
35937,3325.0,22.820435,100.0,19
35938,2275.0,22.730349,100.0,13
35939,2275.0,23.266806,100.0,13
35940,2120.0,19.51124,92.3076923076923,13
35941,700.0,0.72985363,100.0,4
35942,1595.0,19.191647,90.0,10
35943,875.0,4.4469194,100.0,5
35944,3930.0,15.484014,84.61538461538461,26
35945,175.0,-20.04492,100.0,1
35946,1925.0,19.631329,100.0,11
35947,1400.0,6.3923855,100.0,8
35948,1050.0,22.115053,100.0,6
35949,1050.0,12.279598,100.0,6
35950,700.0,12.844742,100.0,4
35951,1420.0,13.069478,88.88888888888889,9
35952,1245.0,16.479534,87.5,8
35953,1925.0,16.513353,100.0,11
35954,3675.0,20.83132,100.0,21
35955,2275.0,18.742796,100.0,13
35956,720.0,15.235016,80.0,5
35957,1925.0,11.884259,100.0,11
35958,875.0,18.869064,100.0,5
35959,175.0,-25.999998,100.0,1
35960,175.0,-6.524425,100.0,1
35961,350.0,-4.4809604,100.0,2
35962,1400.0,15.801028,100.0,8
35963,700.0,13.325241,100.0,4
35964,1050.0,9.052693,100.0,6
35965,875.0,13.281255,100.0,5
35966,350.0,0.14414501,100.0,2
35967,175.0,-14.262889,100.0,1
35968,175.0,-25.999998,100.0,1
35969,5330.0,21.882153,88.23529411764706,34
35970,1400.0,10.448622,100.0,8
35971,5250.0,22.367363,100.0,30
35972,3150.0,21.872267,100.0,18
35973,875.0,13.955742,100.0,5
35974,3500.0,16.23199,100.0,20
35975,8750.0,23.839985,100.0,50
35976,720.0,18.035553,80.0,5
35977,525.0,17.59073,100.0,3
35978,5330.0,24.98837,88.23529411764706,34
35979,700.0,11.848278,100.0,4
35980,1225.0,10.215499,100.0,7
35981,1750.0,18.054134,100.0,10
35982,1225.0,5.8129964,100.0,7
35983,3675.0,17.96326,100.0,21
35984,1265.0,11.504412,77.77777777777779,9
35985,1245.0,15.361102,87.5,8
35986,3500.0,12.565912,100.0,20
35987,2120.0,19.380663,92.3076923076923,13
35988,3870.0,18.532839,95.65217391304348,23
35989,2275.0,20.5188,100.0,13
35990,2510.0,17.10991,82.35294117647058,17
35991,1050.0,7.3373694,100.0,6
35992,1925.0,18.095034,100.0,11
35993,175.0,-15.853535,100.0,1
35994,1460.0,21.675577,72.72727272727273,11
35995,175.0,-8.668011,100.0,1
35996,2490.0,13.335831,87.5,16
35997,1790.0,14.131454,83.33333333333334,12
35998,350.0,4.0684843,100.0,2
35999,2630.0,18.418028,60.86956521739131,23
36000,3675.0,22.530245,100.0,21
36001,4240.0,18.677723,92.3076923076923,26
36002,1090.0,15.308351,75.0,8
36003,525.0,2.120629,100.0,3
36004,20.0,-25.999998,0.0,1
36005,1090.0,19.85701,75.0,8
36006,1050.0,18.622826,100.0,6
36007,2880.0,10.341899,80.0,20
36008,2975.0,16.893757,100.0,17
36009,700.0,8.904491,100.0,4
36010,2100.0,18.857468,100.0,12
36011,5485.0,19.546476,91.17647058823529,34
36012,5970.0,25.211359,97.14285714285714,35
36013,2900.0,19.717867,76.19047619047619,21
36014,350.0,-8.105697,100.0,2
36015,2625.0,8.924488,100.0,15
36016,3325.0,23.990162,100.0,19
36017,1225.0,18.456251,100.0,7
36018,350.0,2.000001,100.0,2
36019,1400.0,16.42391,100.0,8
36020,1225.0,16.556135,100.0,7
36021,350.0,9.13391,100.0,2
36022,5425.0,19.65838,100.0,31
36023,2625.0,16.515636,100.0,15
36024,2005.0,13.606426,73.33333333333333,15
36025,8130.0,22.913015,92.0,50
36026,175.0,-8.117057,100.0,1
36027,350.0,-13.106608,100.0,2
36028,1770.0,19.217163,90.9090909090909,11
36029,525.0,17.047232,100.0,3
36030,20.0,-25.999998,0.0,1
36031,1595.0,25.220549,90.0,10
36032,875.0,7.0161514,100.0,5
36033,2160.0,19.761753,80.0,15
36034,2490.0,11.726181,87.5,16
36035,20.0,-22.02533,0.0,1
36036,1480.0,20.471731,66.66666666666666,12
36037,1810.0,9.204306,76.92307692307693,13
36038,175.0,-25.999998,100.0,1
36039,525.0,17.516062,100.0,3
36040,4300.0,21.027218,82.75862068965517,29
36041,700.0,7.788907,100.0,4
36042,1050.0,11.364675,100.0,6
36043,720.0,7.2776046,80.0,5
36044,2100.0,17.2247,100.0,12
36045,1480.0,25.87049,66.66666666666666,12
36046,175.0,-6.508926,100.0,1
36047,2275.0,17.623055,100.0,13
36048,1225.0,15.349539,100.0,7
36049,2275.0,22.206736,100.0,13
36050,525.0,10.702054,100.0,3
36051,195.0,-21.670284,50.0,2
36052,5250.0,23.168427,100.0,30
36053,3890.0,22.233902,91.66666666666666,24
36054,3520.0,24.335135,95.23809523809523,21
36055,1050.0,19.945017,100.0,6
36056,2100.0,20.560516,100.0,12
36057,350.0,-15.5191,100.0,2
36058,525.0,13.334549,100.0,3
36059,2665.0,19.46441,88.23529411764706,17
36060,1050.0,13.355464,100.0,6
36061,2005.0,17.70879,73.33333333333333,15
36062,350.0,-10.06497,100.0,2
36063,525.0,-7.151722,100.0,3
36064,545.0,3.1022725,75.0,4
36065,3190.0,24.444597,90.0,20
36066,875.0,9.828031,100.0,5
36067,740.0,21.733118,66.66666666666666,6
36068,895.0,11.689023,83.33333333333334,6
36069,6825.0,11.70662,100.0,39
36070,175.0,-18.560162,100.0,1
36071,1225.0,14.284624,100.0,7
36072,1225.0,17.891325,100.0,7
36073,175.0,-7.92254,100.0,1
36074,175.0,-7.078498,100.0,1
36075,2100.0,24.419245,100.0,12
36076,720.0,20.87144,80.0,5
36077,1575.0,20.852587,100.0,9
36078,525.0,3.2248325,100.0,3
36079,3870.0,14.737979,95.65217391304348,23
36080,6420.0,21.15906,85.71428571428571,42
36081,2625.0,14.270049,100.0,15
36082,6125.0,19.489351,100.0,35
36083,1070.0,18.866394,85.71428571428571,7
36084,2975.0,22.895945,100.0,17
36085,8750.0,26.602589,100.0,50
36086,1070.0,17.125338,85.71428571428571,7
36087,720.0,14.510031,80.0,5
36088,1750.0,22.090853,100.0,10
36089,175.0,-19.966637,100.0,1
36090,3520.0,18.257961,95.23809523809523,21
36091,175.0,-21.22204,100.0,1
36092,8750.0,20.5661,100.0,50
36093,1615.0,17.862644,81.81818181818183,11
36094,875.0,10.520001,100.0,5
36095,1050.0,7.5464683,100.0,6
36096,2120.0,13.930182,92.3076923076923,13
36097,3170.0,10.8444605,94.73684210526315,19
36098,525.0,0.8314317,100.0,3
36099,4085.0,21.95982,88.46153846153845,26
36100,20.0,-25.9479,0.0,1
36101,525.0,1.5054092,100.0,3
36102,3385.0,20.849566,86.36363636363636,22
36103,5895.0,21.792503,84.61538461538461,39
36104,2335.0,22.878597,81.25,16
36105,3445.0,22.248997,76.0,25
36106,195.0,4.5150385,50.0,2
36107,565.0,-3.4469376,60.0,5
36108,350.0,-0.086756706,100.0,2
36109,1750.0,19.740875,100.0,10
36110,5775.0,11.385234,100.0,33
36111,1750.0,19.03065,100.0,10
36112,1575.0,11.870842,100.0,9
36113,2625.0,14.65848,100.0,15
36114,2275.0,21.352842,100.0,13
36115,350.0,3.629343,100.0,2
36116,4025.0,16.117926,100.0,23
36117,1750.0,17.268925,100.0,10
36118,2530.0,8.552303,77.77777777777779,18
36119,350.0,2.000001,100.0,2
36120,2120.0,17.194654,92.3076923076923,13
36121,5425.0,19.749506,100.0,31
36122,4900.0,12.010879,100.0,28
36123,350.0,-8.819291,100.0,2
36124,2820.0,16.686432,94.11764705882352,17
36125,1050.0,17.399931,100.0,6
36126,350.0,-4.21704,100.0,2
36127,2940.0,22.374722,69.56521739130434,23
36128,2995.0,16.192062,94.44444444444444,18
36129,1595.0,20.307188,90.0,10
36130,1400.0,20.442165,100.0,8
36131,4590.0,20.540081,92.85714285714286,28
36132,525.0,-0.88406754,100.0,3
36133,875.0,6.6094694,100.0,5
36134,875.0,10.487375,100.0,5
36135,2100.0,14.700389,100.0,12
36136,1225.0,18.351076,100.0,7
36137,3500.0,19.311966,100.0,20
36138,5095.0,22.114927,96.66666666666667,30
36139,370.0,-2.768818,66.66666666666666,3
36140,175.0,-24.376036,100.0,1
36141,8440.0,21.381899,96.0,50
36142,700.0,11.667188,100.0,4
36143,2800.0,20.892395,100.0,16
36144,875.0,15.5809355,100.0,5
36145,175.0,-11.200421,100.0,1
36146,1810.0,11.492461,76.92307692307693,13
36147,525.0,17.37974,100.0,3
36148,700.0,11.399429,100.0,4
36149,350.0,8.794508,100.0,2
36150,175.0,-17.105059,100.0,1
36151,6825.0,17.261297,100.0,39
36152,1225.0,17.618744,100.0,7
36153,1245.0,12.003438,87.5,8
36154,4260.0,19.130613,88.88888888888889,27
36155,4650.0,19.37331,83.87096774193549,31
36156,1965.0,24.10672,84.61538461538461,13
36157,6125.0,19.169044,100.0,35
36158,195.0,12.162727,50.0,2
36159,6050.0,19.403744,87.17948717948718,39
36160,1750.0,6.5961637,100.0,10
36161,2975.0,16.480148,100.0,17
36162,545.0,16.49857,75.0,4
36163,175.0,-25.999998,100.0,1
36164,1070.0,23.3815,85.71428571428571,7
36165,3540.0,15.63796,90.9090909090909,22
36166,2275.0,16.288239,100.0,13
36167,700.0,13.511459,100.0,4
36168,700.0,19.20499,100.0,4
36169,1790.0,22.159674,83.33333333333334,12
36170,175.0,-25.984499,100.0,1
36171,1285.0,13.481539,70.0,10
36172,1770.0,23.998682,90.9090909090909,11
36173,4920.0,24.102074,96.55172413793103,29
36174,2625.0,10.073694,100.0,15
36175,1225.0,20.986162,100.0,7
36176,2820.0,23.894733,94.11764705882352,17
36177,1985.0,12.423281,78.57142857142857,14
36178,175.0,-12.084077,100.0,1
36179,1090.0,15.967836,75.0,8
36180,1925.0,11.569118,100.0,11
36181,1440.0,15.731415,80.0,10
36182,1750.0,16.959085,100.0,10
36183,1945.0,22.478212,91.66666666666666,12
36184,3500.0,8.206961,100.0,20
36185,3150.0,22.744957,100.0,18
36186,350.0,9.3070135,100.0,2
36187,2140.0,11.127139,85.71428571428571,14
36188,4200.0,24.720285,100.0,24
36189,1070.0,21.574871,85.71428571428571,7
36190,1245.0,10.484606,87.5,8
36191,525.0,13.120251,100.0,3
36192,3540.0,18.487211,90.9090909090909,22
36193,1575.0,11.796355,100.0,9
36194,1070.0,14.082332,85.71428571428571,7
36195,1050.0,16.53929,100.0,6
36196,1420.0,15.182468,88.88888888888889,9
36197,700.0,18.748152,100.0,4
36198,875.0,18.521255,100.0,5
36199,1070.0,15.0576935,85.71428571428571,7
36200,1050.0,17.6056,100.0,6
36201,350.0,1.7693682,100.0,2
36202,2450.0,19.271326,100.0,14
36203,2275.0,20.005955,100.0,13
36204,4805.0,21.472343,87.09677419354838,31
36205,2665.0,19.590937,88.23529411764706,17
36206,350.0,7.0386944,100.0,2
36207,1925.0,11.85399,100.0,11
36208,2450.0,19.873814,100.0,14
36209,4725.0,20.771837,100.0,27
36210,4200.0,17.036901,100.0,24
36211,1225.0,12.319532,100.0,7
36212,2995.0,21.772701,94.44444444444444,18
36213,895.0,19.82199,83.33333333333334,6
36214,5935.0,17.971903,80.48780487804879,41
36215,1945.0,13.075721,91.66666666666666,12
36216,175.0,-5.3260403,100.0,1
36217,4105.0,23.423037,85.18518518518519,27
36218,700.0,17.70248,100.0,4
36219,3675.0,21.908827,100.0,21
36220,3150.0,20.908195,100.0,18
36221,4630.0,18.77683,86.66666666666667,30
36222,525.0,6.615307,100.0,3
36223,175.0,-20.02599,100.0,1
36224,1400.0,15.97009,100.0,8
36225,2800.0,19.374523,100.0,16
36226,2160.0,14.391812,80.0,15
36227,370.0,-0.43145752,66.66666666666666,3
36228,5250.0,27.065031,100.0,30
36229,5425.0,21.954838,100.0,31
36230,1050.0,22.996244,100.0,6
36231,700.0,15.286186,100.0,4
36232,2275.0,13.443775,100.0,13
36233,565.0,10.889481,60.0,5
36234,3170.0,12.481161,94.73684210526315,19
36235,3850.0,23.944933,100.0,22
36236,3150.0,20.21926,100.0,18
36237,3520.0,22.81705,95.23809523809523,21
36238,700.0,7.604857,100.0,4
36239,875.0,8.443209,100.0,5
36240,195.0,2.000001,50.0,2
36241,565.0,12.447474,60.0,5
36242,525.0,8.468995,100.0,3
36243,2685.0,22.168968,83.33333333333334,18
36244,175.0,-10.24931,100.0,1
36245,875.0,15.160921,100.0,5
36246,1245.0,10.783331,87.5,8
36247,4280.0,19.75465,85.71428571428571,28
36248,1575.0,11.202236,100.0,9
36249,175.0,-21.804825,100.0,1
36250,3385.0,20.634293,86.36363636363636,22
36251,350.0,4.8315287,100.0,2
36252,175.0,-5.546258,100.0,1
36253,3695.0,17.04897,95.45454545454545,22
36254,2100.0,12.103057,100.0,12
36255,895.0,17.398481,83.33333333333334,6
36256,2100.0,4.812988,100.0,12
36257,3170.0,19.506004,94.73684210526315,19
36258,525.0,11.333333,100.0,3
36259,700.0,20.287542,100.0,4
36260,8050.0,16.620346,100.0,46
36261,350.0,5.5298166,100.0,2
36262,700.0,8.185211,100.0,4
36263,7020.0,25.485569,97.5609756097561,41
36264,2100.0,12.0851555,100.0,12
36265,350.0,-5.5124493,100.0,2
36266,2625.0,21.952137,100.0,15
36267,875.0,12.797406,100.0,5
36268,525.0,10.399389,100.0,3
36269,5430.0,17.722569,76.92307692307693,39
36270,5075.0,22.728903,100.0,29
36271,3520.0,20.653683,95.23809523809523,21
36272,4805.0,24.394547,87.09677419354838,31
36273,1750.0,10.693609,100.0,10
36274,700.0,6.0817966,100.0,4
36275,175.0,-9.667002,100.0,1
36276,1400.0,17.963232,100.0,8
36277,2625.0,20.03133,100.0,15
36278,545.0,16.95831,75.0,4
36279,175.0,-14.748751,100.0,1
36280,175.0,-18.558762,100.0,1
36281,2625.0,25.038301,100.0,15
36282,2860.0,14.820475,84.21052631578947,19
36283,1750.0,18.128256,100.0,10
36284,700.0,18.717127,100.0,4
36285,1400.0,11.098492,100.0,8
36286,4240.0,15.8607025,92.3076923076923,26
36287,2625.0,15.779431,100.0,15
36288,1400.0,10.103681,100.0,8
36289,525.0,7.221189,100.0,3
36290,350.0,8.812091,100.0,2
36291,6750.0,19.991247,88.37209302325581,43
36292,1050.0,16.258345,100.0,6
36293,1595.0,15.836957,90.0,10
36294,700.0,11.280458,100.0,4
